ProductID,SKU,Category_Name,Sub-Category,Product_Name,Brand,Product_Description,Gender,Color,Size,Selling_Price,Discount
PROD_00884,SKU-HOM-0884,Home & Kitchen,Air Conditioners,Borosil Air Conditioners Classic,Borosil,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Not Required,Blue,Small,49333.5,5
PROD_00885,SKU-HOM-0885,Home & Kitchen,Air Conditioners,Borosil Air Conditioners Classic,Borosil,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Not Required,Green,Medium,15783.3,5
PROD_00886,SKU-HOM-0886,Home & Kitchen,Air Conditioners,Prestige Air Conditioners Premium,Prestige,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Not Required,Maroon,Large,36916.5,25
PROD_00887,SKU-HOM-0887,Home & Kitchen,Air Conditioners,Prestige Air Conditioners Premium,Prestige,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Not Required,Blue,Small,11936.75,5
PROD_00888,SKU-HOM-0888,Home & Kitchen,Air Conditioners,Butterfly Air Conditioners Premium,Butterfly,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Not Required,Grey,Medium,43684.5,25
PROD_00889,SKU-HOM-0889,Home & Kitchen,Air Conditioners,Butterfly Air Conditioners Pro,Butterfly,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Not Required,White,Large,27469.8,10
PROD_00890,SKU-HOM-0890,Home & Kitchen,Air Conditioners,Butterfly Air Conditioners Classic,Butterfly,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Not Required,Beige,Small,69444.05,5
PROD_00891,SKU-HOM-0891,Home & Kitchen,Air Conditioners,Philips Air Conditioners Pro,Philips,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Not Required,Pink,Medium,28088.25,15
PROD_00892,SKU-HOM-0892,Home & Kitchen,Air Conditioners,Milton Air Conditioners Advanced,Milton,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Not Required,Beige,Large,19747.5,25
PROD_00893,SKU-HOM-0893,Home & Kitchen,Air Conditioners,Philips Air Conditioners Pro,Philips,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Not Required,Blue,Small,71278.4,20
PROD_00894,SKU-HOM-0894,Home & Kitchen,Air Conditioners,Butterfly Air Conditioners Classic,Butterfly,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Not Required,White,Medium,54967,5
PROD_00895,SKU-HOM-0895,Home & Kitchen,Air Conditioners,Butterfly Air Conditioners Pro,Butterfly,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Not Required,White,Large,8132.95,5
PROD_00896,SKU-HOM-0896,Home & Kitchen,Air Conditioners,Milton Air Conditioners Premium,Milton,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Not Required,White,Small,42000.7,30
PROD_00897,SKU-HOM-0897,Home & Kitchen,Air Conditioners,Milton Air Conditioners Deluxe,Milton,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Not Required,Pink,Medium,14945.7,30
PROD_00898,SKU-HOM-0898,Home & Kitchen,Air Conditioners,Prestige Air Conditioners Deluxe,Prestige,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Not Required,Red,Large,8348.9,30
PROD_00899,SKU-HOM-0899,Home & Kitchen,Air Conditioners,Borosil Air Conditioners Classic,Borosil,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Not Required,Maroon,Small,52999.8,30
PROD_00900,SKU-HOM-0900,Home & Kitchen,Air Conditioners,Prestige Air Conditioners Pro,Prestige,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Not Required,Grey,Medium,84377.7,10
PROD_00901,SKU-HOM-0901,Home & Kitchen,Air Conditioners,Pigeon Air Conditioners Pro,Pigeon,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Not Required,Red,Large,10007.9,30
PROD_00902,SKU-HOM-0902,Home & Kitchen,Air Conditioners,Prestige Air Conditioners Classic,Prestige,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Not Required,Beige,Small,10817.65,5
PROD_00903,SKU-HOM-0903,Home & Kitchen,Air Conditioners,Pigeon Air Conditioners Pro,Pigeon,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Not Required,Red,Medium,9105.6,30
PROD_00904,SKU-HOM-0904,Home & Kitchen,Air Conditioners,Butterfly Air Conditioners Pro,Butterfly,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Not Required,Green,Large,30893.25,15
PROD_00905,SKU-HOM-0905,Home & Kitchen,Air Conditioners,Butterfly Air Conditioners Advanced,Butterfly,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Not Required,White,Small,43187,5
PROD_00906,SKU-HOM-0906,Home & Kitchen,Air Conditioners,Borosil Air Conditioners Pro,Borosil,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Not Required,White,Medium,56733.25,15
PROD_00907,SKU-HOM-0907,Home & Kitchen,Air Conditioners,Pigeon Air Conditioners Premium,Pigeon,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Not Required,Black,Large,13543.2,20
PROD_00908,SKU-HOM-0908,Home & Kitchen,Air Conditioners,Butterfly Air Conditioners Classic,Butterfly,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Not Required,Maroon,Small,4837.4,5
PROD_00909,SKU-HOM-0909,Home & Kitchen,Air Conditioners,Philips Air Conditioners Premium,Philips,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Not Required,Pink,Medium,79459.9,5
PROD_00910,SKU-HOM-0910,Home & Kitchen,Air Conditioners,Milton Air Conditioners Advanced,Milton,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Not Required,Grey,Large,66036.75,25
PROD_00911,SKU-HOM-0911,Home & Kitchen,Refrigerators,Milton Refrigerators Pro,Milton,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Not Required,Maroon,Small,16874.9,30
PROD_00912,SKU-HOM-0912,Home & Kitchen,Refrigerators,Pigeon Refrigerators Deluxe,Pigeon,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Not Required,Maroon,Medium,60808.5,10
PROD_00913,SKU-HOM-0913,Home & Kitchen,Refrigerators,Pigeon Refrigerators Deluxe,Pigeon,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Not Required,Grey,Large,64391.2,20
PROD_00914,SKU-HOM-0914,Home & Kitchen,Refrigerators,Prestige Refrigerators Classic,Prestige,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Not Required,Navy,Small,46965.1,30
PROD_00915,SKU-HOM-0915,Home & Kitchen,Refrigerators,Philips Refrigerators Pro,Philips,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Not Required,Red,Medium,69542.4,20
PROD_00916,SKU-HOM-0916,Home & Kitchen,Refrigerators,Prestige Refrigerators Pro,Prestige,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Not Required,Black,Large,654.5,30
PROD_00917,SKU-HOM-0917,Home & Kitchen,Refrigerators,Milton Refrigerators Deluxe,Milton,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Not Required,Blue,Small,6251.7,30
PROD_00918,SKU-HOM-0918,Home & Kitchen,Refrigerators,Pigeon Refrigerators Deluxe,Pigeon,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Not Required,Blue,Medium,64472,20
PROD_00919,SKU-HOM-0919,Home & Kitchen,Refrigerators,Philips Refrigerators Classic,Philips,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Not Required,Grey,Large,51236.25,25
PROD_00920,SKU-HOM-0920,Home & Kitchen,Refrigerators,Butterfly Refrigerators Pro,Butterfly,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Not Required,Blue,Small,57100.45,15
PROD_00921,SKU-HOM-0921,Home & Kitchen,Refrigerators,Borosil Refrigerators Classic,Borosil,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Not Required,Navy,Medium,37842.4,20
PROD_00922,SKU-HOM-0922,Home & Kitchen,Refrigerators,Borosil Refrigerators Classic,Borosil,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Not Required,White,Large,38616.35,15
PROD_00923,SKU-HOM-0923,Home & Kitchen,Refrigerators,Borosil Refrigerators Advanced,Borosil,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Not Required,Beige,Small,57372.75,25
PROD_00924,SKU-HOM-0924,Home & Kitchen,Refrigerators,Butterfly Refrigerators Premium,Butterfly,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Not Required,Black,Medium,75082.4,20
PROD_00925,SKU-HOM-0925,Home & Kitchen,Refrigerators,Pigeon Refrigerators Classic,Pigeon,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Not Required,Blue,Large,17628.1,30
PROD_00926,SKU-HOM-0926,Home & Kitchen,Refrigerators,Prestige Refrigerators Deluxe,Prestige,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Not Required,Grey,Small,41519.2,20
PROD_00927,SKU-HOM-0927,Home & Kitchen,Refrigerators,Butterfly Refrigerators Advanced,Butterfly,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Not Required,Red,Medium,56180,20
PROD_00928,SKU-HOM-0928,Home & Kitchen,Refrigerators,Philips Refrigerators Classic,Philips,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Not Required,Pink,Large,35574.75,25
PROD_00929,SKU-HOM-0929,Home & Kitchen,Refrigerators,Butterfly Refrigerators Deluxe,Butterfly,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Not Required,Grey,Small,64124.9,30
PROD_00930,SKU-HOM-0930,Home & Kitchen,Refrigerators,Prestige Refrigerators Deluxe,Prestige,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Not Required,Red,Medium,60401.95,5
PROD_00931,SKU-HOM-0931,Home & Kitchen,Refrigerators,Pigeon Refrigerators Pro,Pigeon,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Not Required,Black,Large,15870.7,5
PROD_00932,SKU-HOM-0932,Home & Kitchen,Refrigerators,Philips Refrigerators Pro,Philips,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Not Required,Maroon,Small,10019.1,30
PROD_00933,SKU-HOM-0933,Home & Kitchen,Refrigerators,Prestige Refrigerators Premium,Prestige,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Not Required,Green,Medium,50199.2,20
PROD_00934,SKU-HOM-0934,Home & Kitchen,Refrigerators,Borosil Refrigerators Deluxe,Borosil,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Not Required,Pink,Large,46638.35,5
PROD_00935,SKU-HOM-0935,Home & Kitchen,Refrigerators,Pigeon Refrigerators Pro,Pigeon,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Not Required,Maroon,Small,38256.75,25
PROD_00936,SKU-HOM-0936,Home & Kitchen,Refrigerators,Butterfly Refrigerators Premium,Butterfly,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Not Required,Red,Medium,26579.7,10
PROD_00937,SKU-HOM-0937,Home & Kitchen,Refrigerators,Milton Refrigerators Pro,Milton,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Not Required,Navy,Large,43377.6,30
PROD_00938,SKU-HOM-0938,Home & Kitchen,Refrigerators,Milton Refrigerators Pro,Milton,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Not Required,Pink,Small,26701.65,5
PROD_00939,SKU-HOM-0939,Home & Kitchen,Refrigerators,Philips Refrigerators Advanced,Philips,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Not Required,Grey,Medium,37280,20
PROD_00940,SKU-HOM-0940,Home & Kitchen,Refrigerators,Philips Refrigerators Deluxe,Philips,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Not Required,Green,Large,3502.8,30
PROD_00941,SKU-HOM-0941,Home & Kitchen,Refrigerators,Philips Refrigerators Advanced,Philips,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Not Required,Blue,Small,6901.6,20
PROD_00942,SKU-HOM-0942,Home & Kitchen,Refrigerators,Milton Refrigerators Advanced,Milton,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Not Required,Red,Medium,69520.8,20
PROD_00943,SKU-HOM-0943,Home & Kitchen,Refrigerators,Pigeon Refrigerators Advanced,Pigeon,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Not Required,Black,Large,6455.7,10
PROD_00944,SKU-HOM-0944,Home & Kitchen,Refrigerators,Prestige Refrigerators Pro,Prestige,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Not Required,Grey,Small,77696.8,15
PROD_00945,SKU-HOM-0945,Home & Kitchen,Refrigerators,Pigeon Refrigerators Advanced,Pigeon,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Not Required,Pink,Medium,73962.4,20
PROD_00946,SKU-HOM-0946,Home & Kitchen,Refrigerators,Pigeon Refrigerators Pro,Pigeon,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Not Required,Navy,Large,10859.8,30
PROD_00947,SKU-HOM-0947,Home & Kitchen,Refrigerators,Pigeon Refrigerators Pro,Pigeon,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Not Required,Navy,Small,31825.6,20
PROD_00948,SKU-HOM-0948,Home & Kitchen,Refrigerators,Pigeon Refrigerators Pro,Pigeon,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Not Required,Green,Medium,26448,20
PROD_00949,SKU-HOM-0949,Home & Kitchen,Refrigerators,Borosil Refrigerators Classic,Borosil,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Not Required,Grey,Large,78016.5,10
PROD_00950,SKU-HOM-0950,Home & Kitchen,Refrigerators,Butterfly Refrigerators Advanced,Butterfly,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Not Required,Grey,Large,35159.4,10
PROD_00951,SKU-HOM-0951,Home & Kitchen,Washing Machines,Prestige Washing Machines Advanced,Prestige,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Not Required,Black,Small,34304,20
PROD_00952,SKU-HOM-0952,Home & Kitchen,Washing Machines,Borosil Washing Machines Advanced,Borosil,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Not Required,Blue,Medium,87326.85,5
PROD_00953,SKU-HOM-0953,Home & Kitchen,Washing Machines,Prestige Washing Machines Classic,Prestige,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Not Required,Beige,Large,66936.65,15
PROD_00954,SKU-HOM-0954,Home & Kitchen,Washing Machines,Philips Washing Machines Premium,Philips,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Not Required,Black,Small,6461.25,25
PROD_00955,SKU-HOM-0955,Home & Kitchen,Washing Machines,Philips Washing Machines Premium,Philips,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Not Required,Beige,Medium,64326,25
PROD_00956,SKU-HOM-0956,Home & Kitchen,Washing Machines,Milton Washing Machines Classic,Milton,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Not Required,Beige,Large,12874.4,20
PROD_00957,SKU-HOM-0957,Home & Kitchen,Washing Machines,Prestige Washing Machines Pro,Prestige,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Not Required,Navy,Small,77463,5
PROD_00958,SKU-HOM-0958,Home & Kitchen,Washing Machines,Borosil Washing Machines Deluxe,Borosil,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Not Required,Beige,Medium,20234.25,15
PROD_00959,SKU-HOM-0959,Home & Kitchen,Washing Machines,Philips Washing Machines Advanced,Philips,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Not Required,Red,Large,41997.6,20
PROD_00960,SKU-HOM-0960,Home & Kitchen,Washing Machines,Butterfly Washing Machines Deluxe,Butterfly,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Not Required,Navy,Small,61105.6,20
PROD_00961,SKU-HOM-0961,Home & Kitchen,Washing Machines,Prestige Washing Machines Advanced,Prestige,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Not Required,Beige,Medium,67530.75,25
PROD_00962,SKU-HOM-0962,Home & Kitchen,Washing Machines,Prestige Washing Machines Deluxe,Prestige,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Not Required,Red,Large,54853.6,20
PROD_00963,SKU-HOM-0963,Home & Kitchen,Washing Machines,Milton Washing Machines Premium,Milton,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Not Required,Red,Small,62582.25,25
PROD_00964,SKU-HOM-0964,Home & Kitchen,Washing Machines,Prestige Washing Machines Premium,Prestige,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Not Required,Green,Medium,55039.2,5
PROD_00965,SKU-HOM-0965,Home & Kitchen,Washing Machines,Pigeon Washing Machines Advanced,Pigeon,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Not Required,Green,Large,65710.8,10
PROD_00966,SKU-HOM-0966,Home & Kitchen,Washing Machines,Philips Washing Machines Deluxe,Philips,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Not Required,Red,Small,73737,25
PROD_00967,SKU-HOM-0967,Home & Kitchen,Washing Machines,Milton Washing Machines Pro,Milton,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Not Required,Black,Medium,58111.5,25
PROD_00968,SKU-HOM-0968,Home & Kitchen,Washing Machines,Pigeon Washing Machines Premium,Pigeon,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Not Required,Beige,Large,53065.5,15
PROD_00969,SKU-HOM-0969,Home & Kitchen,Washing Machines,Prestige Washing Machines Pro,Prestige,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Not Required,Pink,Small,7575.3,10
PROD_00970,SKU-HOM-0970,Home & Kitchen,Washing Machines,Prestige Washing Machines Deluxe,Prestige,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Not Required,Maroon,Medium,8132.6,30
PROD_00971,SKU-HOM-0971,Home & Kitchen,Washing Machines,Milton Washing Machines Advanced,Milton,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Not Required,Navy,Large,62403.2,20
PROD_00972,SKU-HOM-0972,Home & Kitchen,Washing Machines,Butterfly Washing Machines Classic,Butterfly,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Not Required,Maroon,Small,29964.6,10
PROD_00973,SKU-HOM-0973,Home & Kitchen,Washing Machines,Milton Washing Machines Advanced,Milton,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Not Required,White,Medium,47000.8,20
PROD_00974,SKU-HOM-0974,Home & Kitchen,Washing Machines,Borosil Washing Machines Premium,Borosil,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Not Required,Navy,Large,77531.4,5
PROD_00975,SKU-HOM-0975,Home & Kitchen,Washing Machines,Prestige Washing Machines Advanced,Prestige,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Not Required,Blue,Small,65233.65,5
PROD_00976,SKU-HOM-0976,Home & Kitchen,Washing Machines,Milton Washing Machines Advanced,Milton,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Not Required,White,Medium,7281,25
PROD_00977,SKU-HOM-0977,Home & Kitchen,Washing Machines,Butterfly Washing Machines Pro,Butterfly,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Not Required,White,Large,47075.4,10
PROD_00978,SKU-HOM-0978,Home & Kitchen,Washing Machines,Prestige Washing Machines Pro,Prestige,"Built for practicality and style, it ensures convenience in daily household tasks. High-quality materials provide long-lasting performance and aesthetic appeal.",Not Required,Black,Small,48168.9,10
PROD_00979,SKU-HOM-0979,Home & Kitchen,Washing Machines,Philips Washing Machines Deluxe,Philips,"Combines durability with modern design, making it suitable for everyday use. Ideal for households seeking practical and stylish solutions.",Not Required,Navy,Medium,8680.5,10
PROD_00980,SKU-HOM-0980,Home & Kitchen,Washing Machines,Butterfly Washing Machines Classic,Butterfly,"Offers efficient and reliable performance for cooking, storage, and home use. Elegant design complements modern Indian homes.",Not Required,Black,Large,40446.9,10
PROD_00981,SKU-SPO-0981,Sports & Fitness,Fitness Accessories,Puma Fitness Accessories Classic,Puma,"Enhances performance with ergonomic design and superior durability. Ideal for athletes, fitness enthusiasts, and casual users.",Not Required,Grey,Personal,54041.3,15
PROD_00982,SKU-SPO-0982,Sports & Fitness,Fitness Accessories,Puma Fitness Accessories Premium,Puma,"Reliable and stylish gear designed for comfort, efficiency, and endurance. Suitable for both indoor and outdoor sports activities.",Not Required,Red,Personal,23368.5,10
PROD_00983,SKU-SPO-0983,Sports & Fitness,Fitness Accessories,Nike Fitness Accessories Pro,Nike,"Combines practicality, durability, and modern design, providing an excellent experience for sports and fitness routines.",Not Required,Black,Personal,69791.2,20
PROD_00984,SKU-SPO-0984,Sports & Fitness,Fitness Accessories,Nike Fitness Accessories Classic,Nike,"Enhances performance with ergonomic design and superior durability. Ideal for athletes, fitness enthusiasts, and casual users.",Not Required,Blue,Personal,12902.4,10
PROD_00985,SKU-SPO-0985,Sports & Fitness,Fitness Accessories,Decathlon Fitness Accessories Deluxe,Decathlon,"Reliable and stylish gear designed for comfort, efficiency, and endurance. Suitable for both indoor and outdoor sports activities.",Not Required,Grey,Personal,37589.3,30
PROD_00986,SKU-SPO-0986,Sports & Fitness,Fitness Accessories,Decathlon Fitness Accessories Classic,Decathlon,"Reliable and stylish gear designed for comfort, efficiency, and endurance. Suitable for both indoor and outdoor sports activities.",Not Required,Green,Personal,77627.2,20
PROD_00987,SKU-SPO-0987,Sports & Fitness,Fitness Accessories,Adidas Fitness Accessories Advanced,Adidas,"Enhances performance with ergonomic design and superior durability. Ideal for athletes, fitness enthusiasts, and casual users.",Not Required,Pink,Personal,31824,25
PROD_00988,SKU-SPO-0988,Sports & Fitness,Fitness Accessories,Nike Fitness Accessories Deluxe,Nike,"Enhances performance with ergonomic design and superior durability. Ideal for athletes, fitness enthusiasts, and casual users.",Not Required,Beige,Personal,22388,20
PROD_00989,SKU-SPO-0989,Sports & Fitness,Fitness Accessories,Adidas Fitness Accessories Deluxe,Adidas,"Enhances performance with ergonomic design and superior durability. Ideal for athletes, fitness enthusiasts, and casual users.",Not Required,Grey,Personal,56307.75,25
PROD_00990,SKU-SPO-0990,Sports & Fitness,Fitness Accessories,Adidas Fitness Accessories Premium,Adidas,"Combines practicality, durability, and modern design, providing an excellent experience for sports and fitness routines.",Not Required,Grey,Personal,85664.7,10
PROD_00991,SKU-SPO-0991,Sports & Fitness,Fitness Accessories,Adidas Fitness Accessories Premium,Adidas,"Reliable and stylish gear designed for comfort, efficiency, and endurance. Suitable for both indoor and outdoor sports activities.",Not Required,Blue,Personal,9221.65,5
PROD_00992,SKU-SPO-0992,Sports & Fitness,Fitness Accessories,Nike Fitness Accessories Classic,Nike,"Enhances performance with ergonomic design and superior durability. Ideal for athletes, fitness enthusiasts, and casual users.",Not Required,Navy,Personal,54239.2,20
PROD_00993,SKU-SPO-0993,Sports & Fitness,Fitness Accessories,HRX Fitness Accessories Classic,HRX,"Reliable and stylish gear designed for comfort, efficiency, and endurance. Suitable for both indoor and outdoor sports activities.",Not Required,Maroon,Personal,57955.8,30
PROD_00994,SKU-SPO-0994,Sports & Fitness,Fitness Accessories,Puma Fitness Accessories Premium,Puma,"Reliable and stylish gear designed for comfort, efficiency, and endurance. Suitable for both indoor and outdoor sports activities.",Not Required,Black,Personal,35864,20
PROD_00995,SKU-SPO-0995,Sports & Fitness,Fitness Accessories,HRX Fitness Accessories Classic,HRX,"Reliable and stylish gear designed for comfort, efficiency, and endurance. Suitable for both indoor and outdoor sports activities.",Not Required,Navy,Personal,8244.1,5
PROD_00996,SKU-SPO-0996,Sports & Fitness,Fitness Accessories,Nike Fitness Accessories Premium,Nike,"Reliable and stylish gear designed for comfort, efficiency, and endurance. Suitable for both indoor and outdoor sports activities.",Not Required,Grey,Personal,52645.6,30
PROD_00997,SKU-SPO-0997,Sports & Fitness,Fitness Accessories,HRX Fitness Accessories Premium,HRX,"Enhances performance with ergonomic design and superior durability. Ideal for athletes, fitness enthusiasts, and casual users.",Not Required,Pink,Personal,40827,25
PROD_00998,SKU-SPO-0998,Sports & Fitness,Fitness Accessories,Adidas Fitness Accessories Pro,Adidas,"Reliable and stylish gear designed for comfort, efficiency, and endurance. Suitable for both indoor and outdoor sports activities.",Not Required,Green,Personal,32191.2,15
PROD_00999,SKU-SPO-0999,Sports & Fitness,Fitness Accessories,HRX Fitness Accessories Classic,HRX,"Combines practicality, durability, and modern design, providing an excellent experience for sports and fitness routines.",Not Required,Pink,Personal,2827.95,15
PROD_01000,SKU-SPO-1000,Sports & Fitness,Fitness Accessories,HRX Fitness Accessories Pro,HRX,"Combines practicality, durability, and modern design, providing an excellent experience for sports and fitness routines.",Not Required,Green,Personal,51577.2,10
PROD_01001,SKU-SPO-1001,Sports & Fitness,Fitness Accessories,HRX Fitness Accessories Deluxe,HRX,"Combines practicality, durability, and modern design, providing an excellent experience for sports and fitness routines.",Not Required,Blue,Personal,11778.1,5
